RFA(Sample Set ID)/Tag_id|Segment|Station ID|Station Description|Parameter Code|Parameter Description|Greater Than/Less Than|Value|End Date|End Time|End Depth|Start Date|Start Time|Start Depth|Composite Category|Composite Type|Submitting Entity|Collecting Entity|Monitoring Type|Comments
LN31749|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.32|04/28/2015|11:29|0.3||||||LN|LN|RT|
LN30213|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.11|10/15/2012|10:46|0.3||||||LN|LN|RT|
LN29778|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.27|01/11/2012|11:20|0.3||||||LN|LN|RT|
LN21671|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.02|10/29/2001|12:55|0.3||||||LN|LN|RT|
LN23721|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.07|04/14/2003|08:12|0.3||||||LN|LN|RT|
LN26441|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.04|10/03/2006|10:04|0.312||||||LN|LN|RT|
LN27412|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|04/15/2008|10:52|0.3||||||LN|LN|RT|
LN27580|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|07/15/2008|10:00|0.3||||||LN|LN|RT|
LN33447|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.2|01/10/2017|11:43|0.3||||||LN|LN|RT|
LN34375|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.2|07/09/2018|11:06|0.3||||||LN|LN|RT|
LN34074|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|01/22/2018|12:11|0.3||||||LN|LN|RT|
LN35578|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|07/07/2020|10:47|0.3||||||LN|LN|RT|
LN30687|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.16|07/08/2013|11:01|0.3||||||LN|LN|RT|
LN27239|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.26|01/22/2008|11:12|0.3||||||LN|LN|RT|
LN27788|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.15|10/14/2008|11:09|0.3||||||LN|LN|RT|
LN28260|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|07/13/2009|11:30|0.3||||||LN|LN|RT|
LN28419|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|10/20/2009|10:44|0.303||||||LN|LN|RT|
LN33758|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.13|07/18/2017|10:43|0.3||||||LN|LN|RT|
LN35095|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|10/02/2019|11:01|0.3||||||LN|LN|RT|
LN31442|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|10/14/2014|10:35|0.3||||||LN|LN|RT|
LN31890|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|07/13/2015|10:49|0.3||||||LN|LN|RT|
LN29885|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.39|04/24/2012|11:12|0.3||||||LN|LN|RT|
LN30849|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|10/15/2013|11:01|0.3||||||LN|LN|RT|
LN21849|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.07|01/21/2002|12:42|0.3||||||LN|LN|RT|
LN22698|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.03|10/22/2002|09:12|0.3||||||LN|LN|RT|
LN26102|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.03|04/10/2006|10:13|0.3||||||LN|LN|RT|
LN22969|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.04|01/21/2003|12:20|0.3||||||LN|LN|RT|
LN26265|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.03|07/12/2006|09:23|0.3||||||LN|LN|RT|
LN28729|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.11|04/14/2010|10:39|0.3||||||LN|LN|RT|
LN29070|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|10/06/2010|11:12|0.3||||||LN|LN|RT|
LN33633|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.16|04/25/2017|10:39|0.3||||||LN|LN|RT|
LN34831|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.49|04/09/2019|10:36|0.3||||||LN|LN|RT|
LN35306|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|01/20/2020|10:56|0.3||||||LN|LN|RT|
LN30534|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.15|04/09/2013|09:55|0.3||||||LN|LN|RT|
LN24704|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.02|04/19/2004|09:38|0.3||||||LN|LN|RT|
LN25639|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.05|07/12/2005|10:54|0.28||||||LN|LN|RT|
LN26603|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.03|01/09/2007|11:23|0.3||||||LN|LN|RT|
LN27927|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|01/20/2009|11:48|0.323||||||LN|LN|RT|
LN32404|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|01/19/2016|11:16|0.121||||||LN|LN|RT|
LN33079|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.54|07/18/2016|10:55|0.099||||||LN|LN|RT|
LN34224|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.17|04/16/2018|11:25|0.299||||||LN|LN|RT|
LN34697|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.17|01/09/2019|11:28|0.3||||||LN|LN|RT|DILUTION 1:4
LN31301|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.22|07/08/2014|10:34|0.3||||||LN|LN|RT|
LN30052|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.2|07/10/2012|10:31|0.3||||||LN|LN|RT|
LN24277|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.04|10/14/2003|14:02|0.3||||||LN|LN|RT|
LN25172|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.04|10/12/2004|10:20|0.301||||||LN|LN|RT|
LN21074|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.46|10/18/2000|13:55|0.3||||||LN|LN|RT|
LN26906|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.05|07/18/2007|14:43|0.3||||||LN|LN|RT|
LN34532|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.12|10/16/2018|10:37|0.3||||||LN|LN|RT|
LN35738|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|10/05/2020|11:02|0.3||||||LN|LN|RT|
LN34984|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|07/16/2019|09:54|0.3||||||LN|LN|RT|
LN22396|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.02|07/23/2002|10:22|0.3||||||LN|LN|RT|
LN25010|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.1|07/13/2004|09:44|0.3||||||LN|LN|RT|
LN25949|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.03|01/10/2006|10:57|0.348||||||LN|LN|RT|
LN26764|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.05|04/17/2007|10:11|0.3||||||LN|LN|RT|
LN28084|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.14|04/28/2009|11:09|0.3||||||LN|LN|RT|
LN32050|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|10/19/2015|10:49|0.15||||||LN|LN|RT|
LN33909|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.34|10/17/2017|11:36|0.3||||||LN|LN|RT|
