RFA(Sample Set ID)/Tag_id|Segment|Station ID|Station Description|Parameter Code|Parameter Description|Greater Than/Less Than|Value|End Date|End Time|End Depth|Start Date|Start Time|Start Depth|Composite Category|Composite Type|Submitting Entity|Collecting Entity|Monitoring Type|Comments
LN26941|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.2|07/18/2007|11:03|0.324||||||LN|LN|RT|
LN35126|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.16|10/02/2019|13:57|0.301||||||LN|LN|RT|
LN35467|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.07|04/28/2020|14:19|0.299||||||LN|LN|RT|
LN31922|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.1|07/13/2015|15:16|0.302||||||LN|LN|RT|
LN29374|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.14|04/19/2011|14:47|0.338||||||LN|LN|RT|
LN30250|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.13|10/15/2012|15:18|0.309||||||LN|LN|RT|
LN21391|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.18|07/24/2001|11:05|0.31||||||LN|LN|RT|
LN23786|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.2|04/14/2003|14:48|0.468||||||LN|LN|RT|
LN25368|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.33|01/10/2005|16:16|0.317||||||LN|LN|RT|
LN24921|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.28|04/21/2004|09:15|0.354||||||LN|LN|RT|
LN24078|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.17|07/21/2003|15:44|0.405||||||LN|LN|RT|
LN27275|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.2|01/22/2008|15:08|0.303||||||LN|LN|RT|
LN28297|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.14|07/13/2009|15:22|0.302||||||LN|LN|RT|
LN28936|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.19|07/07/2010|10:33|0.364||||||LN|LN|RT|
LN32085|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.17|10/19/2015|15:25|0.301||||||LN|LN|RT|
LN32436|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.16|01/19/2016|15:20|0.295||||||LN|LN|RT|
LN33115|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.17|07/18/2016|14:56|0.302||||||LN|LN|RT|
LN33452|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.12|01/10/2017|15:02|0.295||||||LN|LN|RT|
LN33639|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.26|04/25/2017|14:01|0.298||||||LN|LN|RT|
LN34080|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.1|01/22/2018|14:00|0.301||||||LN|LN|RT|
LN30723|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.16|07/08/2013|15:04|0.297||||||LN|LN|RT|
LN30089|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.21|07/10/2012|14:18|0.299||||||LN|LN|RT|TOC has 1:25 dilution and Nitrate has 1:10 dilution.
LN23037|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.24|01/21/2003|15:30|0.327||||||LN|LN|RT|
LN25832|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.05|10/17/2005|15:19|0.308||||||LN|LN|RT|
LN25981|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.05|01/10/2006|16:05|0.379||||||LN|LN|RT|
LN34381|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.15|07/09/2018|14:24|0.299||||||LN|LN|RT|
LN35019|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.218|07/16/2019|13:59|0.301||||||LN|LN|RT|
LN29919|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.16|04/24/2012|15:01|0.302||||||LN|LN|RT|1:25 dilution for TOC and 1:10 dilution for IC-Nitrate due to high Conductivity
LN29593|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|<|0.05|07/12/2011|15:12|0.337||||||LN|LN|RT|
LN26134|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.05|04/10/2006|14:12|0.343||||||LN|LN|RT|
LN27448|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.2|04/15/2008|15:03|0.362||||||LN|LN|RT|
LN27617|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.13|07/15/2008|15:44|0.33||||||LN|LN|RT|
LN27960|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.1|01/20/2009|15:01|0.37||||||LN|LN|RT|
LN28458|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.18|10/20/2009|14:55|0.337||||||LN|LN|RT|
LN28766|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.16|04/14/2010|14:43|0.322||||||LN|LN|RT|
LN33015|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.17|04/13/2016|14:18|0.299||||||LN|LN|RT|
LN34564|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.25|10/16/2018|13:02|0.3||||||LN|LN|RT|
LN34730|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.16|01/09/2019|13:52|0.299||||||LN|LN|RT|DILUTION 1:4
LN35334|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.13|01/20/2020|14:25|0.335||||||LN|LN|RT|
LN24335|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.15|10/14/2003|10:52|0.316||||||LN|LN|RT|
LN25512|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.14|04/12/2005|15:30|0.315||||||LN|LN|RT|
LN26797|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.17|04/17/2007|13:58|0.3||||||LN|LN|RT|
LN27791|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.1|10/14/2008|15:50|0.319||||||LN|LN|RT|
LN35770|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.173|10/05/2020|14:30|0.301||||||LN|LN|RT|
LN30567|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.12|04/09/2013|14:47|0.303||||||LN|LN|RT|1:25 dilution due to high conductivity.
LN21913|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.31|01/14/2002|10:30|0.32||||||LN|LN|RT|
LN25207|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.14|10/12/2004|16:19|0.308||||||LN|LN|RT|
LN29108|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.14|10/06/2010|14:49|0.364||||||LN|LN|RT|
LN31180|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.09|04/08/2014|14:44|0.298||||||LN|LN|RT|
LN35613|1603|15374|NAVIDAD RIVER TIDAL NR LAVACA|00665|PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)||0.204|07/07/2020|13:51|0.298||||||LN|LN|RT|
