RFA(Sample Set ID)/Tag_id|Segment|Station ID|Station Description|Parameter Code|Parameter Description|Greater Than/Less Than|Value|End Date|End Time|End Depth|Start Date|Start Time|Start Depth|Composite Category|Composite Type|Submitting Entity|Collecting Entity|Monitoring Type|Comments
LN25479|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.05|04/12/2005|09:27|0.301||||||LN|LN|RT|
LN25641|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.05|07/12/2005|09:05|0.3||||||LN|LN|RT|
LN26104|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.02|04/10/2006|08:33|0.318||||||LN|LN|RT|
LN26908|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.03|07/18/2007|13:12|0.3||||||LN|LN|RT|
LN28086|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|04/28/2009|09:29|0.3||||||LN|LN|RT|
LN31147|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.22|04/08/2014|08:52|0.3||||||LN|LN|RT|
LN34075|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|01/22/2018|10:27|0.3||||||LN|LN|RT|
LN35463|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|04/28/2020|07:51|0.3||||||LN|LN|RT|
LN35740|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.18|10/05/2020|08:48|0.3||||||LN|LN|RT|
LN31597|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.17|01/20/2015|09:23|0.3||||||LN|LN|RT|
LN30851|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|10/15/2013|09:26|0.3||||||LN|LN|RT|
LN25951|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.02|01/10/2006|12:18|0.354||||||LN|LN|RT|
LN25174|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.03|10/12/2004|11:35|0.287||||||LN|LN|RT|
LN23723|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.02|04/14/2003|10:04|0.3||||||LN|LN|RT|
LN22104|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.04|04/23/2002|11:08|0.3||||||LN|LN|RT|
LN27077|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|10/22/2007|09:22|0.3||||||LN|LN|RT|
LN27241|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|01/29/2008|13:24|0.3||||||LN|LN|RT|
LN27582|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|07/15/2008|08:25|0.3||||||LN|LN|RT|
LN27929|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|01/20/2009|10:13|0.331||||||LN|LN|RT|
LN28261|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|07/13/2009|10:04|0.3||||||LN|LN|RT|
LN32052|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|10/19/2015|09:10|0.131||||||LN|LN|RT|
LN33635|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|04/24/2017|08:52|0.3||||||LN|LN|RT|
LN34226|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.12|04/16/2018|09:35|0.3||||||LN|LN|RT|
LN35097|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|10/02/2019|09:10|0.3||||||LN|LN|RT|
LN31303|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.24|07/08/2014|08:56|0.3||||||LN|LN|RT|
LN30994|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|01/14/2014|10:06|0.3||||||LN|LN|RT|
LN25335|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.02|01/10/2005|12:18|0.354||||||LN|LN|RT|
LN32406|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|01/19/2016|09:45|0.076||||||LN|LN|RT|
LN34377|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.19|07/09/2018|09:27|0.3||||||LN|LN|RT|
LN35580|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|07/07/2020|09:04|0.3||||||LN|LN|RT|
LN31751|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|04/28/2015|09:07|0.3||||||LN|LN|RT|
LN21851|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.03|01/21/2002|15:10|0.3||||||LN|LN|RT|
LN24539|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.02|01/13/2004|13:30|0.3||||||LN|LN|RT|
LN24706|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.02|04/19/2004|11:30|0.3||||||LN|LN|RT|
LN25012|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.05|07/13/2004|11:03|0.3||||||LN|LN|RT|
LN26443|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.07|10/03/2006|09:10|0.3||||||LN|LN|RT|
LN27753|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|10/14/2008|09:45|0.3||||||LN|LN|RT|
LN28421|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|10/20/2009|09:10|0.315||||||LN|LN|RT|
LN33295|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.12|10/18/2016|13:36|0.3||||||LN|LN|RT|
LN34833|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|04/09/2019|08:44|0.3||||||LN|LN|RT|
LN35308|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)|<|0.1|01/20/2020|09:18|0.3||||||LN|LN|RT|
LN30215|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.12|10/15/2012|09:08|0.3||||||LN|LN|RT|
LN21217|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.04|05/14/2001|16:25|0.3||||||LN|LN|RT|
LN24279|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.02|10/14/2003|15:42|0.3||||||LN|LN|RT|
LN22971|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.05|01/21/2003|09:25|0.3||||||LN|LN|RT|
LN26766|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00610|NITROGEN, AMMONIA, TOTAL (MG/L AS N)||0.02|04/17/2007|08:35|0.3||||||LN|LN|RT|
