RFA(Sample Set ID)/Tag_id|Segment|Station ID|Station Description|Parameter Code|Parameter Description|Greater Than/Less Than|Value|End Date|End Time|End Depth|Start Date|Start Time|Start Depth|Composite Category|Composite Type|Submitting Entity|Collecting Entity|Monitoring Type|Comments
LN35463|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.07|04/28/2020|07:51|0.3||||||LN|LN|RT|
LN30536|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.34|04/09/2013|08:11|0.3||||||LN|LN|RT|
LN26443|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)|<|0.02|10/03/2006|09:10|0.3||||||LN|LN|RT|
LN27582|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)|<|0.05|07/15/2008|08:25|0.3||||||LN|LN|RT|
LN29072|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)|<|0.05|10/06/2010|08:51|0.3||||||LN|LN|RT|
LN33081|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)|<|0.05|07/18/2016|09:11|0.068||||||LN|LN|RT|
LN34377|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)|<|0.05|07/09/2018|09:27|0.3||||||LN|LN|RT|
LN34534|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.11|10/16/2018|08:08|0.3||||||LN|LN|RT|
LN31892|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.17|07/13/2015|09:03|0.3||||||LN|LN|RT|
LN29780|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.9|01/11/2012|09:26|0.3||||||LN|LN|RT|
LN30851|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.13|10/15/2013|09:26|0.3||||||LN|LN|RT|
LN25479|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.36|04/12/2005|09:27|0.301||||||LN|LN|RT|
LN28086|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.25|04/28/2009|09:29|0.3||||||LN|LN|RT|
LN28903|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.39|07/07/2010|13:08|0.3||||||LN|LN|RT|
LN33295|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)|<|0.05|10/18/2016|13:36|0.3||||||LN|LN|RT|
LN32582|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.24|04/13/2016|08:12|0.008||||||LN|LN|RT|
LN33635|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.28|04/24/2017|08:52|0.3||||||LN|LN|RT|
LN34226|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.34|04/16/2018|09:35|0.3||||||LN|LN|RT|
LN33911|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.1|10/17/2017|09:57|0.3||||||LN|LN|RT|
LN34699|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.24|01/09/2019|09:36|0.3||||||LN|LN|RT|DILUTION 1:4
LN35580|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.118|07/07/2020|09:04|0.3||||||LN|LN|RT|
LN35740|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)|<|0.05|10/05/2020|08:48|0.3||||||LN|LN|RT|
LN31751|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.21|04/28/2015|09:07|0.3||||||LN|LN|RT|
LN29887|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.08|04/24/2012|09:10|0.3||||||LN|LN|RT|
LN26605|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.37|01/09/2007|09:49|0.3||||||LN|LN|RT|
LN28421|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.06|10/20/2009|09:10|0.315||||||LN|LN|RT|
LN33448|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)|<|0.05|01/10/2017|09:51|0.3||||||LN|LN|RT|
LN31597|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)|<|0.05|01/20/2015|09:23|0.3||||||LN|LN|RT|
LN31303|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.19|07/08/2014|08:56|0.3||||||LN|LN|RT|
LN30215|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.08|10/15/2012|09:08|0.3||||||LN|LN|RT|
LN25951|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)|<|0.02|01/10/2006|12:18|0.354||||||LN|LN|RT|
LN26908|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.32|07/18/2007|13:12|0.3||||||LN|LN|RT|
LN27077|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.06|10/22/2007|09:22|0.3||||||LN|LN|RT|
LN28261|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)|<|0.05|07/13/2009|10:04|0.3||||||LN|LN|RT|
LN32406|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.27|01/19/2016|09:45|0.076||||||LN|LN|RT|
LN26267|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.238|07/12/2006|07:53|0.3||||||LN|LN|RT|
LN31147|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.26|04/08/2014|08:52|0.3||||||LN|LN|RT|
LN34833|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.05|04/09/2019|08:44|0.3||||||LN|LN|RT|
LN29343|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.18|04/19/2011|09:06|0.3||||||LN|LN|RT|
LN30054|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.17|07/10/2012|08:47|0.3||||||LN|LN|RT|
LN30994|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)|<|0.05|01/14/2014|10:06|0.3||||||LN|LN|RT|
LN26104|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.19|04/10/2006|08:33|0.318||||||LN|LN|RT|
LN27753|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)|<|0.05|10/14/2008|09:45|0.3||||||LN|LN|RT|
LN27929|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)|<|0.05|01/20/2009|10:13|0.331||||||LN|LN|RT|
LN28561|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)||0.12|01/25/2010|09:43|0.3||||||LN|LN|RT|
LN34986|1605|15380|NAVIDAD RIVER 5 MI N OF EDNA|00620|NITRATE NITROGEN, TOTAL (MG/L AS N)|<|0.05|07/16/2019|08:04|0.3||||||LN|LN|RT|
