RFA(Sample Set ID)/Tag_id|Segment|Station ID|Station Description|Parameter Code|Parameter Description|Greater Than/Less Than|Value|End Date|End Time|End Depth|Start Date|Start Time|Start Depth|Composite Category|Composite Type|Submitting Entity|Collecting Entity|Monitoring Type|Comments
LN35306|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.6|01/20/2020|10:56|0.3||||||LN|LN|RT|
LN35738|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.36|10/05/2020|11:02|0.3||||||LN|LN|RT|
LN30378|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)|<|0.2|01/21/2013|11:14|0.3||||||LN|LN|RT|
LN30534|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.25|04/09/2013|09:55|0.3||||||LN|LN|RT|
LN33293|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.38|10/18/2016|14:58|0.3||||||LN|LN|RT|
LN31301|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.09|07/08/2014|10:34|0.3||||||LN|LN|RT|
LN30213|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.96|10/15/2012|10:46|0.3||||||LN|LN|RT|
LN30992|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.45|01/14/2014|11:45|0.3||||||LN|LN|RT|
LN33447|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.3|01/10/2017|11:43|0.3||||||LN|LN|RT|
LN34375|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.81|07/09/2018|11:06|0.3||||||LN|LN|RT|
LN34532|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.06|10/16/2018|10:37|0.3||||||LN|LN|RT|
LN31595|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.26|01/20/2015|10:59|0.3||||||LN|LN|RT|
LN30687|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.34|07/08/2013|11:01|0.3||||||LN|LN|RT|
LN29691|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.31|10/18/2011|11:03|0.189||||||LN|LN|RT|
LN32404|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.17|01/19/2016|11:16|0.121||||||LN|LN|RT|
LN33758|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.98|07/18/2017|10:43|0.3||||||LN|LN|RT|
LN34697|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.09|01/09/2019|11:28|0.3||||||LN|LN|RT|DILUTION 1:4
LN34984|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.8|07/16/2019|09:54|0.3||||||LN|LN|RT|
LN30849|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.06|10/15/2013|11:01|0.3||||||LN|LN|RT|
LN34831|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.6|04/09/2019|10:36|0.3||||||LN|LN|RT|
LN35578|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||1.03|07/07/2020|10:47|0.3||||||LN|LN|RT|
LN35461|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.89|04/28/2020|10:58|0.3||||||LN|LN|RT|
LN29885|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||2.38|04/24/2012|11:12|0.3||||||LN|LN|RT|
LN30052|1604B|13655|WEST MUSTANG CREEK NEAR GANADO|00625|NITROGEN, KJELDAHL, TOTAL (MG/L AS N)||0.76|07/10/2012|10:31|0.3||||||LN|LN|RT|
