"month","site_no","TP_Estimate","TP_Upper","TP_Lower"
"2004-09","usgs08164000",6390.38882550399,9488.361633412362,4457.105568470707
"2004-10","usgs08164000",5020.780695487492,7049.51232064275,3654.150475774184
"2004-11","usgs08164000",8836.482760571349,12215.356604949751,6471.046643697292
"2004-12","usgs08164000",4988.71174341935,6646.940229872794,3768.869940334462
"2005-01","usgs08164000",4636.039856553629,6140.808654311913,3537.6503065842135
"2005-02","usgs08164000",3854.674811367859,5019.039886484843,2992.5294583636646
"2005-03","usgs08164000",8547.331686147312,11768.242677604905,6293.99996882154
"2005-04","usgs08164000",5845.5554189240465,7944.92681867115,4379.558034317884
"2005-05","usgs08164000",11639.977515780603,15918.948130043302,8712.515697666251
"2005-06","usgs08164000",10225.102413776167,13915.215217679832,7691.871892063439
"2005-07","usgs08164000",8815.836833203162,12014.006726851216,6603.400036049959
"2005-08","usgs08164000",8052.855698985603,12345.53713184795,5463.73977760297
"2005-09","usgs08164000",7219.6187362267565,10769.51269982628,5019.959821672139
"2005-10","usgs08164000",4672.166834441795,6542.050152470276,3419.071759438758
"2005-11","usgs08164000",8306.723089717472,11431.993376929124,6082.601791904224
"2005-12","usgs08164000",4660.861666488886,6198.419688079885,3522.6526996082207
"2006-01","usgs08164000",4366.480365173707,5755.027190938466,3334.850591097018
"2006-02","usgs08164000",3641.665276742315,4727.046993508268,2831.700463795556
"2006-03","usgs08164000",8101.805458725221,11109.762568272246,5984.46445810805
"2006-04","usgs08164000",5561.335047828419,7521.506042533758,4166.11437423375
"2006-05","usgs08164000",11119.709208411756,15092.802924424885,8292.436168213799
"2006-06","usgs08164000",9810.17739618046,13258.289868441892,7353.440815872337
"2006-07","usgs08164000",8485.77624090432,11481.191972501689,6343.599252785253
"2006-08","usgs08164000",7804.878493170542,11943.087787821307,5287.0980398789425
"2006-09","usgs08164000",7007.7716210474655,10430.977751494018,4877.184129191681
"2006-10","usgs08164000",4560.434100878351,6354.088990513176,3342.2397380610237
"2006-11","usgs08164000",8141.888512309407,11153.92963854854,5961.44246269482
"2006-12","usgs08164000",4582.2992237610715,6058.707260817705,3469.27837196452
"2007-01","usgs08164000",4310.791718874512,5662.333151125095,3298.0607368542865
"2007-02","usgs08164000",3603.6157486019483,4666.251147413617,2804.901709062385
"2007-03","usgs08164000",8036.962157676549,11003.85476017532,5934.387066054818
"2007-04","usgs08164000",5529.432531149967,7468.652662810348,4139.487161085528
"2007-05","usgs08164000",11068.193943941975,14976.821792565877,8247.658739287017
"2007-06","usgs08164000",9774.828381795734,13089.489603948494,7325.986905458104
"2007-07","usgs08164000",8461.05979568455,11363.71005342311,6326.126830058946
"2007-08","usgs08164000",7780.101011255432,11813.112228147726,5232.222408284124
"2007-09","usgs08164000",6984.681847785171,10306.66781021642,4839.731361614948
"2007-10","usgs08164000",4542.433182023359,6300.679452519137,3327.3792188715206
"2007-11","usgs08164000",8100.2322294107225,11078.454570405194,5965.278720387921
"2007-12","usgs08164000",4554.462797588016,6031.161831491592,3460.6726801876453
"2008-01","usgs08164000",4278.542996666412,5617.577082809817,3290.5131602681054
"2008-02","usgs08164000",3646.9200524850944,4712.050213135154,2852.354154093785
"2008-03","usgs08164000",8212.764223847058,11255.622001150763,6098.1029009483955
"2008-04","usgs08164000",5313.513375238757,7161.273970319907,4010.9148423156576
"2008-05","usgs08164000",11200.049977553088,15163.207115412242,8388.22004199381
"2008-06","usgs08164000",9399.084873368569,12668.38129700441,7059.143080749165
"2008-07","usgs08164000",8226.129426934667,11097.996336602471,6170.802340475698
"2008-08","usgs08164000",8890.937885128067,13569.336041518854,5953.494731976505
"2008-09","usgs08164000",5718.578028931686,8341.327866267886,4012.195896726481
"2008-10","usgs08164000",4524.542541741247,6275.786271965481,3317.9341518631745
"2008-11","usgs08164000",8020.895093574145,10995.308596799674,5919.816879184284
"2008-12","usgs08164000",4554.123299827804,6023.712775614981,3475.637428071829
"2009-01","usgs08164000",4268.475559565002,5619.114488941775,3295.087387779595
"2009-02","usgs08164000",3574.6942754852107,4624.446064131482,2801.463742618679
"2009-03","usgs08164000",7989.30656525405,10962.404365858123,5953.426924984038
"2009-04","usgs08164000",5509.022645061271,7421.073324778609,4176.4535664634295
"2009-05","usgs08164000",11059.710888224114,14927.854541303728,8346.99213267968
"2009-06","usgs08164000",9800.895417461066,13184.531812402041,7409.982696305769
"2009-07","usgs08164000",8506.143033682682,11473.080932924884,6420.190089414937
"2009-08","usgs08164000",7874.175161692489,12303.407010925592,5350.872274543593
"2009-09","usgs08164000",7079.7997795847605,10659.985639252247,4933.8940407053105
"2009-10","usgs08164000",4629.912235803787,6480.58985223242,3406.8494375527735
"2009-11","usgs08164000",8297.666423441762,11377.794979504737,6167.568296163435
"2009-12","usgs08164000",4683.7100631691455,6210.850688913195,3589.413921341067
"2010-01","usgs08164000",4425.227964825151,5810.145953627826,3424.5377851870217
"2010-02","usgs08164000",3710.9015798393525,4801.916101169745,2915.6640780981843
"2010-03","usgs08164000",8303.547477723656,11406.513667908897,6218.961946208782
"2010-04","usgs08164000",5732.548173530503,7715.6941673018,4358.094286027705
"2010-05","usgs08164000",11513.340038057431,15565.76590932453,8723.150638069546
"2010-06","usgs08164000",10203.50945739318,13737.63310633895,7766.929407062494
"2010-07","usgs08164000",8855.470882434642,11984.408093168267,6705.02171146138
"2010-08","usgs08164000",8189.455042140662,12747.309811984458,5551.595587865709
"2010-09","usgs08164000",7361.467405123383,11084.338134841053,5142.013950133569
"2010-10","usgs08164000",4809.703666620825,6740.098495913008,3557.2292593037155
"2010-11","usgs08164000",8612.394919223876,11836.104617155555,6416.185795055842
"2010-12","usgs08164000",4858.064634838913,6431.882551205783,3732.7470894896683
"2011-01","usgs08164000",4585.493177887659,6000.569630790863,3551.64579156984
"2011-02","usgs08164000",3843.7775971464325,4940.257465776614,3017.668136253388
"2011-03","usgs08164000",8598.09053746355,11749.270979158837,6426.672593260115
"2011-04","usgs08164000",5934.312394925511,7937.281779860303,4518.195038887441
"2011-05","usgs08164000",11922.670845270111,16006.669234156649,9050.353213412996
"2011-06","usgs08164000",10571.19767568574,14157.637946439329,8048.45589310419
"2011-07","usgs08164000",9178.370110440053,12380.454061570072,6968.155060999356
"2011-08","usgs08164000",8503.088206560864,12970.60546025045,5730.843177819579
"2011-09","usgs08164000",7646.5304428406735,11292.507019020793,5328.987553560973
"2011-10","usgs08164000",5003.696499363716,6905.679167064399,3704.50162388303
"2011-11","usgs08164000",8974.263654216065,12280.466863667049,6679.531172785641
"2011-12","usgs08164000",5068.679286147711,6685.456426627699,3894.548209202898
"2012-01","usgs08164000",4793.327963406242,6245.532334607198,3717.896848992271
"2012-02","usgs08164000",4106.963998362344,5251.687580774987,3219.153668239302
"2012-03","usgs08164000",9300.553786752282,12639.912976309231,6921.222747025346
"2012-04","usgs08164000",6052.549532880935,8055.615262723207,4607.483500219199
"2012-05","usgs08164000",12821.715128771017,17176.979156375157,9753.483435776203
"2012-06","usgs08164000",10816.327624479363,14463.644780939712,8247.652154710664
"2012-07","usgs08164000",9502.249791149168,12786.526405033619,7199.006677022802
"2012-08","usgs08164000",10338.418140322228,15829.060600068819,6902.068904543644
"2012-09","usgs08164000",6659.454260059944,9703.524973099982,4682.917602859508
"2012-10","usgs08164000",5293.475479341884,7313.6300061166285,3916.4905361262086
"2012-11","usgs08164000",9410.397517649919,12849.44562652846,6997.432097344183
"2012-12","usgs08164000",5353.8751916846395,7046.020456560057,4110.756759903458
"2013-01","usgs08164000",5032.813862235268,6559.5752463030285,3895.420350167226
"2013-02","usgs08164000",4219.563789999789,5418.329240871025,3305.8574114296143
"2013-03","usgs08164000",9439.560969215274,12850.351977002229,7002.179027536034
"2013-04","usgs08164000",6514.831861765482,8709.025716028556,4934.368910461425
"2013-05","usgs08164000",13080.029702538934,17554.019865296712,9932.379851522415
"2013-06","usgs08164000",11588.010826438558,15519.729411402826,8836.176652216644
"2013-07","usgs08164000",10054.0582255705,13527.467623152555,7592.418373733637
"2013-08","usgs08164000",9290.103186511698,14034.669644780024,6178.956850201236
"2013-09","usgs08164000",8349.334516462466,12272.264231845124,5743.388750841178
"2013-10","usgs08164000",5451.233224128566,7560.537548969635,4016.02332387814
"2013-11","usgs08164000",9751.401790888141,13387.640772922929,7205.984046652997
"2013-12","usgs08164000",5496.1082156218245,7265.743135475892,4199.991866846941
"2014-01","usgs08164000",5180.979148559716,6768.6106032573,4001.596960737404
"2014-02","usgs08164000",4335.682406247317,5576.829818189924,3393.2603606325433
"2014-03","usgs08164000",9680.385794148837,13249.697026176764,7160.4229599673
"2014-04","usgs08164000",6666.584840160042,8920.599746767843,5029.440314241852
"2014-05","usgs08164000",13353.724320401196,17958.506557830337,10067.098323517215
"2014-06","usgs08164000",11802.016335034219,15817.502458722725,8922.855561328644
"2014-07","usgs08164000",10220.473089200175,13826.442685938324,7628.644887313816
"2014-08","usgs08164000",9402.336115448283,14255.372549733274,6182.928548142747
"2014-09","usgs08164000",8442.065782792697,12448.425301258447,5750.202138730263
"2014-10","usgs08164000",5492.027943040973,7653.626923176746,4022.2964442056254
"2014-11","usgs08164000",9792.213797792865,13520.926012300202,7215.234595546625
"2014-12","usgs08164000",5505.218335216586,7332.547729806283,4183.944110397707
"2015-01","usgs08164000",5170.728340236907,6809.331328792903,3967.825759839697
"2015-02","usgs08164000",4315.402002356064,5591.850081870169,3357.688243564727
"2015-03","usgs08164000",9606.614013074073,13227.2168977785,7058.983821254605
"2015-04","usgs08164000",6596.72027663791,8898.52060483782,4937.824487727358
"2015-05","usgs08164000",13182.749678778424,17886.069285298654,9856.26558742449
"2015-06","usgs08164000",11622.10417526134,15742.709549396794,8721.025745426452
"2015-07","usgs08164000",10047.156903832547,13659.269399958823,7441.032829362813
"2015-08","usgs08164000",9222.10806525496,14164.435232000917,6063.208135691376
"2015-09","usgs08164000",8276.40583703018,12334.78798892607,5627.003802589024
"2015-10","usgs08164000",5376.026454546583,7523.995817648862,3899.7573223040567
"2015-11","usgs08164000",9584.719350467656,13288.62588727467,6963.009661994608
"2015-12","usgs08164000",5389.184145595386,7209.328892488899,4054.2216670000885
"2016-01","usgs08164000",5063.063245785758,6700.467110886666,3853.998846923274
"2016-02","usgs08164000",4318.810459190048,5612.268560426017,3336.0935798645205
"2016-03","usgs08164000",9734.757891315181,13381.813006022814,7105.768135707091
"2016-04","usgs08164000",6305.060600390611,8527.540132417229,4684.677739577927
"2016-05","usgs08164000",13309.193114795835,18128.381029907137,9836.739548414585
"2016-06","usgs08164000",11186.514958063934,15189.525104403403,8300.32993761687
"2016-07","usgs08164000",9801.531286789697,13378.43847659177,7192.567516539626
"2016-08","usgs08164000",10619.031110305945,16345.277395608178,6900.317449982924
"2016-09","usgs08164000",6834.013500373189,10085.141186092349,4671.606362979311
"2016-10","usgs08164000",5416.696222722912,7604.620065375957,3903.971136915026
"2016-11","usgs08164000",9612.867936373079,13339.76575108247,6924.358170231076
"2016-12","usgs08164000",5462.461918240248,7322.480577081832,4075.3786383506495
"2017-01","usgs08164000",5126.008419354325,6782.981016968861,3862.234281636686
"2017-02","usgs08164000",4294.024839386348,5585.419569034008,3278.607973110611
"2017-03","usgs08164000",9598.182684118263,13193.734191745061,6924.2364816816325
"2017-04","usgs08164000",6619.28015355426,8974.346470211094,4855.593202826757
"2017-05","usgs08164000",13282.848738463028,18122.153707538506,9712.640232133122
"2017-06","usgs08164000",11761.165842567087,16009.285054278833,8635.158593244621
"2017-07","usgs08164000",10200.533049316316,13927.993310118734,7459.358815457249
"2017-08","usgs08164000",9420.921163915866,14369.55462848792,6180.389894823103
"2017-09","usgs08164000",8465.972158415498,12609.532329994567,5706.806802433058
"2017-10","usgs08164000",5525.45655168543,7798.9272321151375,3953.34016231294
"2017-11","usgs08164000",9884.514601539167,13728.10344440482,7072.978786036792
"2017-12","usgs08164000",5571.467973187765,7477.405081227611,4130.009344677729
"2018-01","usgs08164000",5253.007004224082,6951.752174347284,3930.823784905662
"2018-02","usgs08164000",4399.091380131799,5731.4973939296615,3353.1075843400376
"2018-03","usgs08164000",9830.10600149744,13558.126241557482,7074.101078215936
"2018-04","usgs08164000",6777.395927373969,9205.608539754388,4961.483801103936
"2018-05","usgs08164000",13601.70909650388,18569.00077603872,9916.613688771806
"2018-06","usgs08164000",12045.980980125481,16437.522925655223,8802.896582103609
"2018-07","usgs08164000",10450.004481722144,14349.765303196185,7593.082675139836
"2018-08","usgs08164000",9665.471050727181,14968.765497211383,6354.06698948086
"2018-09","usgs08164000",8688.726121603246,13091.724836272011,5849.677050802453
"2018-10","usgs08164000",5678.0837642909855,8039.975445254505,4021.4720872984217
"2018-11","usgs08164000",10173.987821772374,14225.093358228805,7225.283017341528
"2018-12","usgs08164000",5743.061706073073,7756.450790361816,4231.396719887162
"2019-01","usgs08164000",5427.4205097627255,7245.263539032139,4028.8020674101745
"2019-02","usgs08164000",4554.737048776266,5988.737391566221,3432.728544376531
"2019-03","usgs08164000",10200.756249575312,14207.996133626033,7281.087709934887
"2019-04","usgs08164000",7049.9502087806,9668.427429094574,5111.477264442396
"2019-05","usgs08164000",14181.256881395413,19588.017150307438,10254.214826390295
"2019-06","usgs08164000",12588.770194729585,17377.10617716575,9154.353356569785
"2019-07","usgs08164000",10939.534241190568,15180.775418395435,7933.217996841524
"2019-08","usgs08164000",10146.53614361978,15939.143001457856,6608.247102332392
"2019-09","usgs08164000",9126.584204079641,13950.423184121575,6125.09652067754
"2019-10","usgs08164000",5976.381375835796,8597.988999913709,4221.939553121693
"2019-11","usgs08164000",10719.657806876894,15225.872673823687,7589.293214400658
"2019-12","usgs08164000",6054.557648912341,8299.480576438349,4420.5820630225735
"2020-01","usgs08164000",5725.352581851546,7727.284676509944,4202.944329422314
"2020-02","usgs08164000",4902.202843045735,6521.147340363594,3653.5074716375916
"2020-03","usgs08164000",11091.914804511218,15672.673416048321,7840.399247132009
"2020-04","usgs08164000",7211.796796797666,10001.74455875971,5188.273760665456
"2020-05","usgs08164000",15257.034221568747,21220.20001391331,10940.049193817787
"2020-06","usgs08164000",12847.372933891018,17829.410330012826,9294.767055263743
"2020-07","usgs08164000",11269.786897399215,15749.129248064424,8135.920443760039
"2020-08","usgs08164000",12209.601385000244,19610.02769313742,7832.0904984913495
"2020-09","usgs08164000",7856.949177471607,12012.494909880103,5294.595590243142
"2020-10","usgs08164000",6222.778179205826,9015.84821394216,4379.001302966417
"2020-11","usgs08164000",11020.411195372782,15845.111273370085,7771.828931261974
"2020-12","usgs08164000",6251.716066015864,8627.20081347645,4546.297946809366
"2000-01","lktexana_g",11264.879241220024,13287.288039318692,9543.840183859551
"2000-02","lktexana_g",10199.884171446012,11984.635837779999,8684.117779221287
"2000-03","lktexana_g",14786.454653757308,17493.935313745213,12537.797082853074
"2000-04","lktexana_g",11569.20447007202,13661.19319975844,9882.588932809433
"2000-05","lktexana_g",20389.004382501018,24285.241017254466,17235.96239712886
"2000-06","lktexana_g",21704.27382981573,26031.358464726487,18115.142727998147
"2000-07","lktexana_g",18014.490518278064,21449.88635368067,15184.76147606503
"2000-08","lktexana_g",11788.356890644578,13952.050311577981,9989.163037298606
"2000-09","lktexana_g",10368.535559589707,12303.19435624775,8796.334962401193
"2000-10","lktexana_g",11767.741762780553,13894.981608726452,10037.513765259744
"2000-11","lktexana_g",24346.05630122756,29071.45634693786,20384.029080181102
"2000-12","lktexana_g",12726.65388290036,15003.800699686188,10833.961833059508
"2001-01","lktexana_g",11296.895432953123,13276.249403686577,9603.061135692218
"2001-02","lktexana_g",9931.104564037512,11618.99450775968,8485.349694449933
"2001-03","lktexana_g",14665.613478807734,17259.299190552065,12491.01819739063
"2001-04","lktexana_g",11905.029278944403,13982.550971551658,10218.255568143515
"2001-05","lktexana_g",20235.10979126359,23916.664263030856,17223.534289624396
"2001-06","lktexana_g",21781.29736542731,26012.47679114504,18368.25579874699
"2001-07","lktexana_g",18614.89924619039,22041.010872680206,15853.765281650163
"2001-08","lktexana_g",10099.743730759365,11832.345408164203,8676.168022843067
"2001-09","lktexana_g",12220.975167755663,14395.438450730595,10448.247666055133
"2001-10","lktexana_g",11641.614448400474,13585.426291243239,10020.406017546407
"2001-11","lktexana_g",24701.28351471693,29255.278919552697,20908.37921903793
"2001-12","lktexana_g",11074.891806913163,12828.710575015733,9547.31564924314
"2002-01","lktexana_g",11380.409776828967,13203.949274590113,9805.918665087454
"2002-02","lktexana_g",9997.387479916491,11541.766796848613,8640.058299577267
"2002-03","lktexana_g",14752.599217902722,17183.30229694309,12692.601720186927
"2002-04","lktexana_g",11963.934407021423,13909.14305160836,10347.662496009025
"2002-05","lktexana_g",20307.983676741318,23792.913350560233,17430.41514771357
"2002-06","lktexana_g",21827.79095871143,25819.71791175659,18643.177471543895
"2002-07","lktexana_g",18632.619105788177,21839.61477593495,16005.107449023702
"2002-08","lktexana_g",10080.929573898147,11735.346039983035,8694.935098739128
"2002-09","lktexana_g",12185.283105019646,14229.793620928956,10474.466165279728
"2002-10","lktexana_g",11576.134315145755,13404.691894592357,10046.187701756295
"2002-11","lktexana_g",24504.307226350473,28856.924919253113,20891.10348816936
"2002-12","lktexana_g",10963.315204991302,12632.247753467243,9538.94335023513
"2003-01","lktexana_g",11230.115108292259,12935.282792243024,9751.583913922803
"2003-02","lktexana_g",9838.570317495336,11277.600302895322,8559.762418408167
"2003-03","lktexana_g",14478.644836485051,16764.404366005474,12546.565122786295
"2003-04","lktexana_g",11698.176239203918,13503.527870232054,10170.709497365044
"2003-05","lktexana_g",19787.950792019554,23031.02978625454,17030.620010892086
"2003-06","lktexana_g",21197.426500632333,24937.879219164915,18084.900465681825
"2003-07","lktexana_g",18045.406264710295,21060.96423632706,15511.848815844587
"2003-08","lktexana_g",9713.623184484959,11277.308755682414,8394.118570694789
"2003-09","lktexana_g",11720.900945579619,13622.425936476662,10073.525067171053
"2003-10","lktexana_g",11082.975327863942,12758.136807034578,9640.679370204813
"2003-11","lktexana_g",23378.93421605326,27325.30592616613,19929.901927001185
"2003-12","lktexana_g",10432.074893018445,11952.303964889386,9093.604006350657
"2004-01","lktexana_g",10642.47431682929,12192.527042251326,9278.475600489095
"2004-02","lktexana_g",9580.977653165599,10954.243868563208,8385.055559220154
"2004-03","lktexana_g",13812.10488027499,15973.922066787658,12002.423746525008
"2004-04","lktexana_g",10728.957057435578,12351.15980650259,9362.992983796037
"2004-05","lktexana_g",18784.8270994928,21758.945011182877,16218.285079570807
"2004-06","lktexana_g",19863.737975460688,23210.60560138945,16999.510065901275
"2004-07","lktexana_g",16399.086623581785,19046.298307894416,14121.374869199388
"2004-08","lktexana_g",10617.395462017415,12287.61181509734,9169.83134371654
"2004-09","lktexana_g",9303.356941668073,10775.038723557716,8013.366034367608
"2004-10","lktexana_g",10462.54456694668,12020.731799863755,9071.358662859215
"2004-11","lktexana_g",21489.606383557915,25082.484062089254,18309.68667170782
"2004-12","lktexana_g",11159.494819857982,12813.044536372148,9671.987253477075
"2005-01","lktexana_g",9822.182836780252,11260.173576808998,8528.28606793828
"2005-02","lktexana_g",8575.829098641228,9809.35888365446,7471.92238984756
"2005-03","lktexana_g",12580.988702652914,14542.269287623243,10893.856212453462
"2005-04","lktexana_g",10125.391802008065,11716.650683788555,8816.725361059931
"2005-05","lktexana_g",17086.400438111807,19863.149721734953,14758.219177780971
"2005-06","lktexana_g",18261.200188248837,21354.18671832074,15621.07599393947
"2005-07","lktexana_g",15518.080943834835,18072.68405580007,13317.857230189524
"2005-08","lktexana_g",8338.147373623926,9665.718018031921,7176.602749357608
"2005-09","lktexana_g",10056.219717801272,11669.785441753611,8621.899273948779
"2005-10","lktexana_g",9499.016305175013,10959.748267436604,8184.3353927599055
"2005-11","lktexana_g",20043.60889759986,23531.729164329576,16962.00658854122
"2005-12","lktexana_g",8946.576943950711,10289.707191052508,7719.1996048539695
"2006-01","lktexana_g",9133.965789097369,10550.36451860832,7879.458369572769
"2006-02","lktexana_g",7990.921418824635,9213.755333379404,6906.0043497926135
"2006-03","lktexana_g",11745.657028433348,13668.836170644934,10091.012298598354
"2006-04","lktexana_g",9478.372199759013,11039.480385077757,8185.314872033058
"2006-05","lktexana_g",16036.424802650487,18762.837466815712,13752.323198724456
"2006-06","lktexana_g",17183.58757601877,20175.335545680668,14592.885200700952
"2006-07","lktexana_g",14633.311620101163,17087.294209781805,12482.423136313668
"2006-08","lktexana_g",7895.409472965041,9190.85911913495,6734.5423018689335
"2006-09","lktexana_g",9535.891185197597,11095.796649962702,8108.637278796123
"2006-10","lktexana_g",9043.669363049023,10487.347531584466,7742.474949909887
"2006-11","lktexana_g",19137.95037163693,22549.35114890153,16087.685880373603
"2006-12","lktexana_g",8562.10459862573,9921.787198633743,7357.487806997484
"2007-01","lktexana_g",8771.97690001056,10212.396179352982,7536.406185528019
"2007-02","lktexana_g",7694.100653678966,8956.28535068734,6620.700465375873
"2007-03","lktexana_g",11337.432634938858,13301.23962465629,9692.153318185674
"2007-04","lktexana_g",9177.412338862307,10740.46371065965,7872.507994621096
"2007-05","lktexana_g",15567.319530639845,18316.31635249585,13245.0456431073
"2007-06","lktexana_g",16723.88568607386,19801.11892054307,14105.399967082096
"2007-07","lktexana_g",14270.238898115014,16751.574417754375,12082.110442251602
"2007-08","lktexana_g",7724.293385859701,9012.224182032904,6559.152729291271
"2007-09","lktexana_g",9339.647712414833,10893.44468799368,7922.585624167248
"2007-10","lktexana_g",8880.189964974956,10333.67638774594,7579.855820176945
"2007-11","lktexana_g",18823.71587916189,22295.619957962565,15742.972968260785
"2007-12","lktexana_g",8433.380629983203,9846.09508432413,7228.759070004825
"2008-01","lktexana_g",8656.916980640885,10120.03297813028,7425.488167058011
"2008-02","lktexana_g",7834.839240034338,9186.40797659996,6725.504670670944
"2008-03","lktexana_g",11353.3389652362,13393.04230778357,9667.993370205239
"2008-04","lktexana_g",8878.45866790134,10453.373977603824,7583.959021800641
"2008-05","lktexana_g",15640.442203900435,18517.354334032338,13240.162382177597
"2008-06","lktexana_g",16642.40339241188,19819.201514624277,13962.991454373016
"2008-07","lktexana_g",13807.912998258444,16288.851383081847,11636.909080887666
"2008-08","lktexana_g",9025.339992023664,10567.189175327789,7641.905405858459
"2008-09","lktexana_g",7934.975578509659,9279.567246553219,6728.789135303073
"2008-10","lktexana_g",8996.093925031162,10521.171200626752,7673.49069880041
"2008-11","lktexana_g",18590.876610723062,22240.16731597887,15522.521960312697
"2008-12","lktexana_g",9707.996386092309,11387.93822655717,8318.337145506479
"2009-01","lktexana_g",8605.587819332302,10083.555911325104,7388.630640433538
"2009-02","lktexana_g",7555.012755653168,8873.80225128998,6471.600982065157
"2009-03","lktexana_g",11141.756013270928,13141.120880102571,9477.252128875021
"2009-04","lktexana_g",9028.506476722494,10668.390722501304,7681.039952405746
"2009-05","lktexana_g",15320.197742544487,18144.795812820455,12946.741755895011
"2009-06","lktexana_g",16462.276036909425,19589.553884626945,13797.031314193735
"2009-07","lktexana_g",14049.315373351264,16576.856021180665,11811.586283188937
"2009-08","lktexana_g",7602.24308404705,8895.08013481449,6448.430957096835
"2009-09","lktexana_g",9190.464600618512,10753.027144314206,7796.517334671304
"2009-10","lktexana_g",8734.083232342527,10231.582892675673,7434.791425322735
"2009-11","lktexana_g",18501.052029405284,22115.06527007432,15353.961728870448
"2009-12","lktexana_g",8283.66381511059,9717.2814212026,7052.294085838932
"2010-01","lktexana_g",8495.216156259059,9949.280492749172,7258.281452447075
"2010-02","lktexana_g",7453.291710396362,8744.797683928671,6339.633830375986
"2010-03","lktexana_g",10984.798216817404,12966.788822541099,9294.832789539243
"2010-04","lktexana_g",8893.791631297403,10506.819904351853,7509.935247344762
"2010-05","lktexana_g",15081.208865175458,17882.79090105072,12691.208692673856
"2010-06","lktexana_g",16195.511831083038,19358.59546718979,13525.931779630195
"2010-07","lktexana_g",13815.019546064912,16370.81401728485,11599.988963194755
"2010-08","lktexana_g",7470.179140259063,8768.758152626073,6349.204411373967
"2010-09","lktexana_g",9028.699891962096,10601.09610184785,7652.771046976684
"2010-10","lktexana_g",8575.275089298371,10060.607408654125,7272.33269797119
"2010-11","lktexana_g",18159.188686703717,21691.21171772298,15011.69154451972
"2010-12","lktexana_g",8128.751633869912,9539.294901996818,6876.636216461448
"2011-01","lktexana_g",8333.538225694932,9758.667693559157,7072.837275723974
"2011-02","lktexana_g",7310.523628230374,8575.050407854684,6182.084561346372
"2011-03","lktexana_g",10773.528277067096,12715.06551143976,9074.216348344293
"2011-04","lktexana_g",8722.000799365142,10300.196563506139,7351.649987272072
"2011-05","lktexana_g",14791.241654998707,17607.243495407492,12402.717292380634
"2011-06","lktexana_g",15885.818197205199,19110.14699175462,13217.051774270718
"2011-07","lktexana_g",13552.279551977834,16129.294247403412,11365.80342725773
"2011-08","lktexana_g",7330.98567428663,8612.524605295845,6236.293167424483
"2011-09","lktexana_g",8861.736596940842,10418.87670817507,7512.206611547265
"2011-10","lktexana_g",8420.002656193745,9895.357672162412,7122.1693854858695
"2011-11","lktexana_g",17837.756398039477,21319.345850395475,14789.271777508078
"2011-12","lktexana_g",7987.653367476128,9363.243256802181,6737.962186827304
"2012-01","lktexana_g",8193.512491181415,9569.127542880127,6916.935770631208
"2012-02","lktexana_g",7411.694555036029,8680.41047895855,6243.900073413992
"2012-03","lktexana_g",10734.53792413977,12625.366029920391,9003.749386742526
"2012-04","lktexana_g",8388.825049173436,9895.382940542084,7061.783454345627
"2012-05","lktexana_g",14770.78658290189,17596.973092606186,12385.081723110545
"2012-06","lktexana_g",15710.04778978141,18971.681781185805,13107.854195957461
"2012-07","lktexana_g",13029.95145342936,15516.434821317436,10941.36117922062
"2012-08","lktexana_g",8513.755080994646,10017.205213433142,7241.181589663543
"2012-09","lktexana_g",7484.385346927108,8801.197516834009,6357.611811203617
"2012-10","lktexana_g",8483.511811743654,9988.867122224272,7191.027775971753
"2012-11","lktexana_g",17532.99008299878,21083.52253230119,14560.780508103677
"2012-12","lktexana_g",9156.383558500338,10767.637155872091,7718.86251661529
"2013-01","lktexana_g",8117.677003594075,9492.006005533021,6843.525206505314
"2013-02","lktexana_g",7129.231013323825,8359.155773048047,5984.049741882979
"2013-03","lktexana_g",10518.02856895417,12366.307093859974,8814.639638577704
"2013-04","lktexana_g",8527.976463566029,10046.640679589347,7184.921800098887
"2013-05","lktexana_g",14481.819862005377,17225.379722540805,12144.981047141257
"2013-06","lktexana_g",15574.273464833104,18836.17658691072,12980.099694572169
"2013-07","lktexana_g",13301.008527718646,15929.585039124504,11153.767627667583
"2013-08","lktexana_g",7209.767231849394,8499.241577494224,6127.770598776382
"2013-09","lktexana_g",8721.285194696666,10271.125874152374,7396.524274277174
"2013-10","lktexana_g",8301.718401587948,9788.77619680294,7027.921918169884
"2013-11","lktexana_g",17611.39392124426,21256.2880132622,14591.024712295994
"2013-12","lktexana_g",7895.110672484543,9316.58343021465,6634.3119089244165
"2014-01","lktexana_g",8112.175783838818,9498.359881593722,6825.608756995808
"2014-02","lktexana_g",7129.1701742870955,8355.254754982803,5976.840238340522
"2014-03","lktexana_g",10524.508602330548,12395.082999713077,8831.504678328309
"2014-04","lktexana_g",8540.319181149915,10061.013135560414,7192.274652368474
"2014-05","lktexana_g",14513.383861147255,17318.301739559793,12174.389350224454
"2014-06","lktexana_g",15619.505759971878,19023.035456292437,13015.73895130122
"2014-07","lktexana_g",13347.458395552652,16062.772807576614,11176.203459974537
"2014-08","lktexana_g",7242.868101061903,8561.283751589694,6128.293583419912
"2014-09","lktexana_g",8764.61466849106,10336.888353036078,7409.343452110682
"2014-10","lktexana_g",8351.189125336234,9857.97385754845,7054.696831344939
"2014-11","lktexana_g",17729.5835078585,21449.788791878233,14656.761908704526
