"Date","Flow","log1p_Flow","site_no","TP_Estimate","TP_Upper","TP_Lower"
2009-09-09,3.141,1.420695787837223,"usgs08164000",1.188702495382151,1.4103430851643117,0.9913155287917629
2009-09-10,73.20100000000001,4.3067641501733345,"usgs08164000",39.9708059016668,48.97194418753292,32.80789533644956
2009-09-11,82.70100000000001,4.4272389774954295,"usgs08164000",61.48789995911622,86.12732372382536,44.580446244853206
2009-09-12,27.901,3.3638415951183864,"usgs08164000",19.741598448879646,27.71945054074724,14.244381775279354
2009-09-13,13.600999999999997,2.681021528714291,"usgs08164000",8.890825781925022,12.072368881304133,6.751219646935502
2009-09-14,197.00099999999998,5.288267030694535,"usgs08164000",129.00002012584886,163.18554957155735,103.57979125288597
2009-09-15,85.001,4.454347296253507,"usgs08164000",64.2747029039375,93.14088632159684,45.57507993887957
2009-09-16,26.800999999999995,3.3250360206965914,"usgs08164000",18.592519337665873,25.826194517643025,13.655363131990171
2009-09-17,13.501,2.6741486494265287,"usgs08164000",8.230602417960014,10.64725044583923,6.490489624297277
2009-09-18,8.790999999999999,2.281361456542419,"usgs08164000",4.794537834733041,5.994057735413175,3.871989366839774
2009-09-19,6.401,2.0014800002101243,"usgs08164000",3.242556029355684,4.049783359796725,2.6386006275102085
2009-09-20,5.171,1.8196988379172965,"usgs08164000",2.4469375549690495,3.0587955137719613,1.972433146668055
2009-09-21,4.641,1.7298840655099674,"usgs08164000",2.056458125683685,2.5276582514930857,1.6645815210938981
2009-09-22,5.461,1.8656293177945105,"usgs08164000",2.3148607183204466,2.7910177477673104,1.9040013045933053
2009-09-23,6.951,2.0731719286662407,"usgs08164000",3.043028385681549,3.7163821557061363,2.4843502443564005
2009-09-24,4.681,1.7369512327330598,"usgs08164000",2.157503939817141,2.6926806195734656,1.742100497658393
2009-09-25,4.291,1.665818245870208,"usgs08164000",1.74517683218108,2.1017268540314666,1.4420014127573315
2009-09-26,4.041,1.6174060820832772,"usgs08164000",1.5815478759182562,1.878611064414486,1.312154716113849
2009-09-27,4.631,1.728109442151599,"usgs08164000",1.7632588318952138,2.089857506439353,1.467494104204971
2009-09-28,4.651,1.7316555451583497,"usgs08164000",1.809452634941705,2.150501122966243,1.4995504447635462
2009-09-29,6.001,1.9459101490553132,"usgs08164000",2.306384826342865,2.729209143436471,1.9130760190470086
2009-09-30,155.001,5.049856007249537,"usgs08164000",69.61084859870077,82.62099576170107,58.92060985451097
2009-10-01,40.601,3.728100167267218,"usgs08164000",27.793656281786575,38.357145027028544,20.533667889536876
2009-10-02,17.201,2.9014215940827497,"usgs08164000",9.639463788304928,12.05382863942041,7.78833679490495
2009-10-03,10.200999999999997,2.4159137783010487,"usgs08164000",4.882054440383736,6.047866429431881,3.983623276776712
2009-10-04,932.001,6.838405200847344,"usgs08164000",434.53204051320125,519.6284541070614,361.49596895362384
2009-10-05,4970.001,8.511376306094673,"usgs08164000",3971.0659432619323,5830.335195651747,2782.796547254369
2009-10-06,11200.000999999998,9.32375833901174,"usgs08164000",9200.593454618283,14832.948511653743,6018.647111929931
2009-10-07,11900.001,9.38437770918244,"usgs08164000",9765.176829371621,15737.940913251361,6389.609926496845
2009-10-08,2510.001,7.828436359157585,"usgs08164000",2057.5227418693466,3314.821848693557,1346.647234987825
2009-10-09,420.001,6.042632833682381,"usgs08164000",328.59109165925344,474.88576732697334,232.51380032464806
2009-10-10,858.001,6.755768921984255,"usgs08164000",603.5474578985056,796.7773080972255,461.5819815918589
2009-10-11,432.001,6.07073772800249,"usgs08164000",321.4444774321672,441.9524094776094,238.67989902129477
2009-10-12,197.00099999999998,5.288267030694535,"usgs08164000",132.06476026742277,171.42878472800123,103.33007410303482
2009-10-13,246.001,5.5093883366279774,"usgs08164000",146.34807641126176,180.6941124434574,118.42796517744799
2009-10-14,613.0009999999999,6.419994928147142,"usgs08164000",377.8353491502233,471.5453353643745,303.9484103995182
2009-10-15,186.00099999999995,5.231108616854587,"usgs08164000",126.8769915190943,167.37711099717478,98.19716731606536
2009-10-16,95.70100000000001,4.571613402459248,"usgs08164000",52.533879944460644,64.69797385776413,42.66264623907275
2009-10-17,59.501,4.102643365036796,"usgs08164000",27.28310223461105,33.250370949791424,22.59319367472118
2009-10-18,42.400999999999996,3.770459441106359,"usgs08164000",16.088928303624172,18.780105372392516,13.659016790641813
2009-10-19,34.001,3.5553480614894135,"usgs08164000",13.000658692549305,15.26744611540555,11.092976907575942
2009-10-20,28.401,3.380994674344636,"usgs08164000",11.485312165934017,13.723036039304503,9.598229505271435
2009-10-21,24.801000000000002,3.250374491927572,"usgs08164000",10.442920967754485,12.808153109306804,8.498263567101539
2009-10-22,23.501,3.1986731175506815,"usgs08164000",10.121166531610449,12.71101796642287,8.081925527652881
2009-10-23,24.301,3.2308043957334744,"usgs08164000",10.557899229122432,13.295216573268593,8.349404682107831
2009-10-24,108.001,4.6913478822291435,"usgs08164000",50.20448981945994,64.5129971981747,39.525189673550386
2009-10-25,62.501,4.151039905898646,"usgs08164000",25.597738525201745,29.97296583539093,21.549000508323395
2009-10-26,80.101,4.395682961121367,"usgs08164000",31.94252418921596,37.80136919774269,27.177489535854832
2009-10-27,1610.001,7.384610383176974,"usgs08164000",672.4252892584171,814.3963964143486,557.7117273219137
2009-10-28,1510.001,7.32052696227274,"usgs08164000",1064.2092893163865,1420.5408887717385,803.1910954912944
2009-10-29,321.0009999999999,5.7745515455444085,"usgs08164000",214.29272514958194,279.67891669404014,166.7423831759943
2009-10-30,146.001,4.990432586778736,"usgs08164000",71.56815019773039,88.1341580835946,58.96116278406446
2009-10-31,78.80099999999999,4.379523504455763,"usgs08164000",29.896215588034583,35.01369394711746,25.472757654958578
2009-11-01,46.90099999999999,3.8691155044168695,"usgs08164000",19.493764323635116,23.619204669952204,16.116079409603064
