RFA(Sample Set ID)/Tag_id|Segment|Station ID|Station Description|Parameter Code|Parameter Description|Greater Than/Less Than|Value|End Date|End Time|End Depth|Start Date|Start Time|Start Depth|Composite Category|Composite Type|Submitting Entity|Collecting Entity|Monitoring Type|Comments
UM01359|2453|13384|LAVACA BAY AT Y AT CM 66|00300|OXYGEN, DISSOLVED (MG/L)||6.49|08/18/2003|09:40|1||||||UM|UM|TQ|
UM00870|2453|13384|LAVACA BAY AT Y AT CM 66|00300|OXYGEN, DISSOLVED (MG/L)||5.73|08/22/2002|08:35|1.3||||||UM|UM|TQ|
UM00867|2453|13384|LAVACA BAY AT Y AT CM 66|00300|OXYGEN, DISSOLVED (MG/L)||6.35|08/22/2002|08:35|0.1||||||UM|UM|TQ|
UM01279|2453|13384|LAVACA BAY AT Y AT CM 66|00300|OXYGEN, DISSOLVED (MG/L)||6.32|05/30/2003|07:40|1||||||UM|UM|TQ|
UM00099|2453|13384|LAVACA BAY AT Y AT CM 66|00300|OXYGEN, DISSOLVED (MG/L)||7.74|04/23/2002|11:10|1||||||UM|UM|TQ|
UM01299|2453|13384|LAVACA BAY AT Y AT CM 66|00300|OXYGEN, DISSOLVED (MG/L)||6.8|05/21/2003|10:00|0.3||||||UM|MG|TQ|
UM00536|2453|13384|LAVACA BAY AT Y AT CM 66|00300|OXYGEN, DISSOLVED (MG/L)||7.28|07/23/2002|09:05|0.1||||||UM|UM|TQ|
14385831|2453|13384|LAVACA BAY AT Y AT CM 66|00300|OXYGEN, DISSOLVED (MG/L)||8|02/20/2014|11:50|0.3||||||WC|FO|RT|Profile data not collected for unknown reason.
UM01560|2453|13384|LAVACA BAY AT Y AT CM 66|00300|OXYGEN, DISSOLVED (MG/L)||6.53|08/05/2003|02:05|0.5||||||UM|MG|TQ|
10115682|2453|13384|LAVACA BAY AT Y AT CM 66|00300|OXYGEN, DISSOLVED (MG/L)||7.2|08/07/2008|13:30|0.3||||||WC|FO|RT|
14543048|2453|13384|LAVACA BAY AT Y AT CM 66|00300|OXYGEN, DISSOLVED (MG/L)||6.4|09/20/2016|11:20|1.5||||||WC|FO|RT|
14772851|2453|13384|LAVACA BAY AT Y AT CM 66|00300|OXYGEN, DISSOLVED (MG/L)||6.6|10/09/2019|11:35|0.3||||||WC|FO|RT|
14764327|2453|13384|LAVACA BAY AT Y AT CM 66|00300|OXYGEN, DISSOLVED (MG/L)||6|08/07/2019|10:30|0.3||||||WC|FO|RT|
14764328|2453|13384|LAVACA BAY AT Y AT CM 66|00300|OXYGEN, DISSOLVED (MG/L)||5.9|08/07/2019|10:30|1.2||||||WC|FO|RT|
14525709|2453|13563|LAVACA BAY AT CM 22|00300|OXYGEN, DISSOLVED (MG/L)||7.6|06/28/2016|10:30|0.7||||||WC|FO|RT|
R210752|2453|13563|LAVACA BAY AT CM 22|00300|OXYGEN, DISSOLVED (MG/L)||6.7|05/07/2003|15:33|0.3||||||WC|FO|RT|SUNNY AND HAZY, WIND SE AT APPROX. 20MPH, BAY CHOPPY, WARM, AND HUMID, WATER GREEN WITH USUAL TURBIDITY, ONLY 1 YELLOW BOUY AT FORMOSA OUTFALL (USED TO BE TWO), COUPLE OF BROWN PELICANS, SEDIMENT SAMPLE - 3 PART COMPOSITE (FINE GRAINED ANDBLACK)
R213657|2453|13563|LAVACA BAY AT CM 22|00300|OXYGEN, DISSOLVED (MG/L)||8|11/05/2003|13:30|0.3||||||WC|FO|RT|PARTLY CLOUDY, SE WINDS @ 15 MPH, WATER BROWNISH GREEN, CHOPPY WITH SOME WHITE CAPS
R218001|2453|13563|LAVACA BAY AT CM 22|00300|OXYGEN, DISSOLVED (MG/L)||6.1|06/16/2004|13:43|0.3||||||WC|FO|RT|
R189237|2453|13563|LAVACA BAY AT CM 22|00300|OXYGEN, DISSOLVED (MG/L)||7.3|02/16/2000|10:15|0.3||||||WC|FO|RT|00400 measurement verified by kruble 12/29/2003.  COOL, CALM, OVERCAST, SLIGHT DRIZZLE, LOW WATER LEVEL.
1856877|2453|13563|LAVACA BAY AT CM 22|00300|OXYGEN, DISSOLVED (MG/L)||6|06/28/2000|10:30|1.4||||||WC|FO|RT|
1896473|2453|13563|LAVACA BAY AT CM 22|00300|OXYGEN, DISSOLVED (MG/L)||9.9|02/20/2001|12:30|1||||||WC|FO|RT|
R201876|2453|13563|LAVACA BAY AT CM 22|00300|OXYGEN, DISSOLVED (MG/L)||7.78|05/15/2002|12:33|0.3||||||WC|FO|RT|SUNNY WITH CLOUDS, WIND SE ~15 MPH. WATER GREEN WITH TYPICAL TURBIDITY. VISIT WAS CONDUCTED AS A MAKE-UP FOR LACK OF VISIT 1ST QUARTER.
14385828|2453|13563|LAVACA BAY AT CM 22|00300|OXYGEN, DISSOLVED (MG/L)||7.8|02/20/2014|12:30|0.3||||||WC|FO|RT|
UM00057|2453|13563|LAVACA BAY AT CM 22|00300|OXYGEN, DISSOLVED (MG/L)||8.89|03/27/2002|16:00|0.1||||||UM|UM|TQ|soft muddy bott
UM01287|2453|13563|LAVACA BAY AT CM 22|00300|OXYGEN, DISSOLVED (MG/L)||8.87|04/01/2003|09:45|0.5||||||UM|MG|TQ|
13702004|2453|13563|LAVACA BAY AT CM 22|00300|OXYGEN, DISSOLVED (MG/L)||8|02/21/2013|12:10|0.3||||||WC|FO|RT|
10023593|2453|13563|LAVACA BAY AT CM 22|00300|OXYGEN, DISSOLVED (MG/L)||8.7|02/27/2007|14:15|0.3||||||WC|FO|RT|
10107618|2453|13563|LAVACA BAY AT CM 22|00300|OXYGEN, DISSOLVED (MG/L)||6.7|05/22/2008|11:45|0.3||||||WC|FO|RT|
14419514|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||9.7|01/08/2015|12:20|0.3||||||WC|FO|RT|
14419516|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||9.5|01/08/2015|12:20|1.5||||||WC|FO|RT|
14525749|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||7.3|06/28/2016|12:00|0.3||||||WC|FO|RT|
1856761|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||5.4|06/29/2000|13:00|3||||||WC|FO|RT|
R201854|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||7.22|05/15/2002|12:16|0.3||||||WC|FO|RT|SUNNY WITH CLOUDS, WIND SE ~15 MPH, BAY CHOPPY. WATER GREEN & TURBID.  VISIT WAS CONDUCTED AS A MAKE-UP FOR LACK OF VISIT 1ST QUARTER.
R203341|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||6.19|06/13/2002|12:15|0.3||||||WC|FO|RT|SUNNY, SE WIND 10-15 MPH, SMALL CHOP. WATER GREEN, NORMAL TURBIDITY.
2455466|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||6.5|07/30/2003|14:00|1.6||||||WC|FO|RT|
2487011|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||4.9|11/05/2003|13:45|3||||||WC|FO|RT|
R219052|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||6.5|08/10/2004|11:51|0.3||||||WC|FO|RT|OVERCAST, WIND 5-10 MPH, WATER COLOR BROWN, CRAB BOAT PASSED BY DURING SAMPLING
